O_ORDERKEY,O_ORDERDATE,O_TOTALPRICE,O_ORDERSTATUS,O_ORDERPRIORITY,CUSTOMER_NAME,MARKET_SEGMENT,NATION,REGION
4070439,1992-01-14,165506.74,F,1-URGENT,Customer#000005531,BUILDING,CANADA,AMERICA
2929927,1992-01-14,247531.98,F,4-NOT SPECIFIED,Customer#000120149,AUTOMOBILE,PERU,AMERICA
1339398,1992-01-14,312588.07,F,4-NOT SPECIFIED,Customer#000038479,BUILDING,JAPAN,ASIA
1223204,1992-01-14,340634.79,F,3-MEDIUM,Customer#000054467,MACHINERY,SAUDI ARABIA,MIDDLE EAST
4072963,1992-01-14,137652.88,F,3-MEDIUM,Customer#000081109,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
1126435,1992-01-14,156159.34,F,3-MEDIUM,Customer#000096286,HOUSEHOLD,ARGENTINA,AMERICA
5048551,1992-01-14,238667.30,F,1-URGENT,Customer#000058555,AUTOMOBILE,INDONESIA,ASIA
5531041,1992-01-14,384712.57,F,1-URGENT,Customer#000105802,MACHINERY,MOZAMBIQUE,AFRICA
5513252,1992-01-14,60886.46,F,2-HIGH,Customer#000079382,FURNITURE,UNITED STATES,AMERICA
5579554,1992-01-14,153294.16,F,5-LOW,Customer#000010051,BUILDING,IRAQ,MIDDLE EAST
5107431,1992-01-14,154706.38,F,1-URGENT,Customer#000044032,BUILDING,SAUDI ARABIA,MIDDLE EAST
5534022,1992-01-14,44966.63,F,3-MEDIUM,Customer#000126568,AUTOMOBILE,UNITED KINGDOM,EUROPE
5167107,1992-01-14,81107.57,F,3-MEDIUM,Customer#000008638,BUILDING,RUSSIA,EUROPE
5324358,1992-01-14,66527.48,F,2-HIGH,Customer#000080671,FURNITURE,ALGERIA,AFRICA
5956002,1992-01-14,7333.53,F,5-LOW,Customer#000069989,BUILDING,CANADA,AMERICA
5318848,1992-01-14,89196.71,F,1-URGENT,Customer#000062564,BUILDING,CHINA,ASIA
5710082,1992-01-14,87902.12,F,1-URGENT,Customer#000067078,HOUSEHOLD,ROMANIA,EUROPE
5407302,1992-01-14,206989.04,F,2-HIGH,Customer#000023359,FURNITURE,FRANCE,EUROPE
4964453,1992-01-14,208829.67,F,3-MEDIUM,Customer#000145054,BUILDING,EGYPT,MIDDLE EAST
5763428,1992-01-14,295644.12,F,2-HIGH,Customer#000048781,MACHINERY,FRANCE,EUROPE
4832896,1992-01-14,169019.61,F,5-LOW,Customer#000016745,AUTOMOBILE,KENYA,AFRICA
5589444,1992-01-14,274595.74,F,5-LOW,Customer#000103267,FURNITURE,PERU,AMERICA
5906177,1992-01-14,52411.77,F,1-URGENT,Customer#000119560,HOUSEHOLD,ARGENTINA,AMERICA
5414759,1992-01-14,105818.49,F,1-URGENT,Customer#000051233,HOUSEHOLD,PERU,AMERICA
5159138,1992-01-14,115966.71,F,5-LOW,Customer#000052745,BUILDING,EGYPT,MIDDLE EAST
5131399,1992-01-14,193491.99,F,2-HIGH,Customer#000072335,AUTOMOBILE,CHINA,ASIA
5208928,1992-01-14,126041.71,F,1-URGENT,Customer#000040123,AUTOMOBILE,PERU,AMERICA
5241189,1992-01-14,153036.21,F,2-HIGH,Customer#000026101,FURNITURE,CHINA,ASIA
4842437,1992-01-14,272357.77,F,1-URGENT,Customer#000082975,MACHINERY,PERU,AMERICA
5682403,1992-01-14,182408.69,F,5-LOW,Customer#000062524,FURNITURE,SAUDI ARABIA,MIDDLE EAST
5494945,1992-01-14,42786.81,F,3-MEDIUM,Customer#000087850,HOUSEHOLD,RUSSIA,EUROPE
5636737,1992-01-14,163638.98,F,3-MEDIUM,Customer#000128623,BUILDING,ETHIOPIA,AFRICA
5275782,1992-01-14,108682.32,F,3-MEDIUM,Customer#000003454,FURNITURE,JORDAN,MIDDLE EAST
5089859,1992-01-14,25269.60,F,3-MEDIUM,Customer#000039551,BUILDING,EGYPT,MIDDLE EAST
5726886,1992-01-14,5223.86,F,3-MEDIUM,Customer#000040279,FURNITURE,SAUDI ARABIA,MIDDLE EAST
5951744,1992-01-14,253512.04,F,5-LOW,Customer#000136877,HOUSEHOLD,CANADA,AMERICA
5166596,1992-01-14,92072.64,F,3-MEDIUM,Customer#000047162,HOUSEHOLD,BRAZIL,AMERICA
5302561,1992-01-14,240689.99,F,2-HIGH,Customer#000035143,BUILDING,JAPAN,ASIA
5384197,1992-01-14,94527.66,F,5-LOW,Customer#000000307,FURNITURE,JORDAN,MIDDLE EAST
5715845,1992-01-14,68701.67,F,3-MEDIUM,Customer#000050380,BUILDING,EGYPT,MIDDLE EAST
5014054,1992-01-14,197119.97,F,3-MEDIUM,Customer#000025844,MACHINERY,FRANCE,EUROPE
5434470,1992-01-14,38601.54,F,5-LOW,Customer#000139469,BUILDING,EGYPT,MIDDLE EAST
4865952,1992-01-14,60246.58,F,5-LOW,Customer#000076111,AUTOMOBILE,CHINA,ASIA
5171106,1992-01-14,70914.04,F,2-HIGH,Customer#000132265,AUTOMOBILE,PERU,AMERICA
1055969,1992-01-14,98023.23,F,1-URGENT,Customer#000099334,BUILDING,INDONESIA,ASIA
1113222,1992-01-14,80030.61,F,2-HIGH,Customer#000034459,AUTOMOBILE,ALGERIA,AFRICA
5151266,1992-01-14,111760.96,F,4-NOT SPECIFIED,Customer#000059704,AUTOMOBILE,RUSSIA,EUROPE
5685447,1992-01-14,221308.61,F,5-LOW,Customer#000098461,HOUSEHOLD,UNITED KINGDOM,EUROPE
1060359,1992-01-14,223303.38,F,1-URGENT,Customer#000044302,HOUSEHOLD,ALGERIA,AFRICA
5384391,1992-01-14,230387.88,F,2-HIGH,Customer#000014588,BUILDING,ALGERIA,AFRICA
5176483,1992-01-14,272164.05,F,5-LOW,Customer#000117910,MACHINERY,SAUDI ARABIA,MIDDLE EAST
5939042,1992-01-14,154004.36,F,5-LOW,Customer#000067358,HOUSEHOLD,CANADA,AMERICA
5175620,1992-01-14,146105.08,F,4-NOT SPECIFIED,Customer#000030559,FURNITURE,FRANCE,EUROPE
890021,1992-01-14,289102.65,F,2-HIGH,Customer#000060787,HOUSEHOLD,INDONESIA,ASIA
5986502,1992-01-14,192227.90,F,4-NOT SPECIFIED,Customer#000139933,BUILDING,CHINA,ASIA
5558402,1992-01-14,21080.18,F,3-MEDIUM,Customer#000069043,MACHINERY,CHINA,ASIA
5192997,1992-01-14,224240.86,F,1-URGENT,Customer#000095237,BUILDING,FRANCE,EUROPE
5226752,1992-01-14,141340.36,F,2-HIGH,Customer#000089398,HOUSEHOLD,MOROCCO,AFRICA
5706949,1992-01-14,281418.66,F,2-HIGH,Customer#000148136,HOUSEHOLD,CHINA,ASIA
866980,1992-01-14,162744.26,F,4-NOT SPECIFIED,Customer#000106699,AUTOMOBILE,UNITED KINGDOM,EUROPE
1095586,1992-01-14,149990.67,F,5-LOW,Customer#000133802,FURNITURE,BRAZIL,AMERICA
5741924,1992-01-14,152747.80,F,4-NOT SPECIFIED,Customer#000140245,AUTOMOBILE,ROMANIA,EUROPE
5487042,1992-01-14,53259.27,F,5-LOW,Customer#000044830,MACHINERY,INDONESIA,ASIA
841862,1992-01-14,162383.43,F,4-NOT SPECIFIED,Customer#000032350,BUILDING,RUSSIA,EUROPE
5297315,1992-01-14,96316.42,F,1-URGENT,Customer#000016217,FURNITURE,JAPAN,ASIA
5563072,1992-01-14,265256.80,F,2-HIGH,Customer#000097442,HOUSEHOLD,ARGENTINA,AMERICA
951296,1992-01-14,97619.06,F,4-NOT SPECIFIED,Customer#000103720,BUILDING,IRAQ,MIDDLE EAST
5381153,1992-01-14,82853.09,F,5-LOW,Customer#000106010,HOUSEHOLD,ALGERIA,AFRICA
1123939,1992-01-14,59844.95,F,3-MEDIUM,Customer#000088324,HOUSEHOLD,INDIA,ASIA
4909701,1992-01-14,22731.62,F,4-NOT SPECIFIED,Customer#000081209,MACHINERY,ARGENTINA,AMERICA
854118,1992-01-14,244070.57,F,3-MEDIUM,Customer#000039289,FURNITURE,CANADA,AMERICA
4850659,1992-01-14,70778.78,F,3-MEDIUM,Customer#000050720,MACHINERY,KENYA,AFRICA
5110375,1992-01-14,216703.95,F,4-NOT SPECIFIED,Customer#000088199,AUTOMOBILE,MOZAMBIQUE,AFRICA
5733889,1992-01-14,47345.05,F,1-URGENT,Customer#000072487,FURNITURE,IRAN,MIDDLE EAST
616359,1992-01-14,60931.91,F,2-HIGH,Customer#000047647,BUILDING,ETHIOPIA,AFRICA
5180260,1992-01-14,94740.15,F,4-NOT SPECIFIED,Customer#000066805,BUILDING,ROMANIA,EUROPE
792577,1992-01-14,324374.80,F,1-URGENT,Customer#000125653,AUTOMOBILE,CANADA,AMERICA
5609505,1992-01-14,226600.20,F,3-MEDIUM,Customer#000038920,HOUSEHOLD,IRAN,MIDDLE EAST
4951747,1992-01-14,242060.73,F,4-NOT SPECIFIED,Customer#000076579,AUTOMOBILE,RUSSIA,EUROPE
5875494,1992-01-14,78679.48,F,2-HIGH,Customer#000045076,BUILDING,IRAN,MIDDLE EAST
5077667,1992-01-14,290370.52,F,2-HIGH,Customer#000146119,BUILDING,EGYPT,MIDDLE EAST
960835,1992-01-14,185571.87,F,4-NOT SPECIFIED,Customer#000068777,BUILDING,ARGENTINA,AMERICA
5957031,1992-01-14,218587.43,F,4-NOT SPECIFIED,Customer#000119845,MACHINERY,MOROCCO,AFRICA
1087716,1992-01-14,33710.36,F,4-NOT SPECIFIED,Customer#000045515,HOUSEHOLD,INDONESIA,ASIA
5631526,1992-01-14,321375.77,F,4-NOT SPECIFIED,Customer#000138362,HOUSEHOLD,SAUDI ARABIA,MIDDLE EAST
5000964,1992-01-14,225577.43,F,1-URGENT,Customer#000003041,HOUSEHOLD,MOZAMBIQUE,AFRICA
941255,1992-01-14,88735.81,F,3-MEDIUM,Customer#000121711,HOUSEHOLD,ARGENTINA,AMERICA
5186754,1992-01-14,272400.21,F,2-HIGH,Customer#000086098,FURNITURE,ARGENTINA,AMERICA
5692295,1992-01-14,285017.96,F,5-LOW,Customer#000146257,HOUSEHOLD,FRANCE,EUROPE
4963174,1992-01-14,109120.11,F,2-HIGH,Customer#000010552,FURNITURE,BRAZIL,AMERICA
5185441,1992-01-14,180731.26,F,4-NOT SPECIFIED,Customer#000003832,HOUSEHOLD,ARGENTINA,AMERICA
657893,1992-01-14,290109.02,F,5-LOW,Customer#000087976,FURNITURE,SAUDI ARABIA,MIDDLE EAST
5283205,1992-01-14,250296.73,F,4-NOT SPECIFIED,Customer#000110338,AUTOMOBILE,ALGERIA,AFRICA
621287,1992-01-14,124097.60,F,1-URGENT,Customer#000019276,FURNITURE,IRAN,MIDDLE EAST
5555620,1992-01-14,172515.73,F,4-NOT SPECIFIED,Customer#000002867,AUTOMOBILE,CHINA,ASIA
840901,1992-01-14,37634.46,F,3-MEDIUM,Customer#000056581,AUTOMOBILE,BRAZIL,AMERICA
4880835,1992-01-14,50826.22,F,1-URGENT,Customer#000097544,FURNITURE,INDIA,ASIA
5189505,1992-01-14,353204.79,F,3-MEDIUM,Customer#000065449,MACHINERY,JORDAN,MIDDLE EAST
790401,1992-01-14,123311.52,F,2-HIGH,Customer#000110059,AUTOMOBILE,BRAZIL,AMERICA
5025248,1992-01-14,238360.82,F,5-LOW,Customer#000085550,MACHINERY,KENYA,AFRICA
777376,1992-01-14,254460.02,F,2-HIGH,Customer#000104158,MACHINERY,RUSSIA,EUROPE
4923302,1992-01-14,286039.76,F,4-NOT SPECIFIED,Customer#000001988,AUTOMOBILE,INDONESIA,ASIA
4967169,1992-01-14,207613.09,F,5-LOW,Customer#000044287,HOUSEHOLD,INDONESIA,ASIA
5944710,1992-01-14,295873.94,F,3-MEDIUM,Customer#000006866,MACHINERY,FRANCE,EUROPE
992548,1992-01-14,274712.51,F,2-HIGH,Customer#000124885,FURNITURE,IRAN,MIDDLE EAST
5781636,1992-01-14,36201.58,F,2-HIGH,Customer#000051514,HOUSEHOLD,IRAQ,MIDDLE EAST
955489,1992-01-14,17820.65,F,2-HIGH,Customer#000053669,HOUSEHOLD,ROMANIA,EUROPE
5799746,1992-01-14,31999.61,F,5-LOW,Customer#000145054,BUILDING,EGYPT,MIDDLE EAST
731239,1992-01-14,112668.88,F,5-LOW,Customer#000095551,BUILDING,INDONESIA,ASIA
5400643,1992-01-14,240592.65,F,5-LOW,Customer#000116920,AUTOMOBILE,UNITED STATES,AMERICA
1062502,1992-01-14,3875.86,F,3-MEDIUM,Customer#000083306,HOUSEHOLD,IRAN,MIDDLE EAST
1136485,1992-01-14,119443.57,F,3-MEDIUM,Customer#000038677,MACHINERY,MOZAMBIQUE,AFRICA
5261830,1992-01-14,253464.66,F,1-URGENT,Customer#000093665,AUTOMOBILE,UNITED STATES,AMERICA
5593027,1992-01-14,193343.14,F,2-HIGH,Customer#000131983,AUTOMOBILE,PERU,AMERICA
5976838,1992-01-14,254437.29,F,2-HIGH,Customer#000028846,FURNITURE,ALGERIA,AFRICA
5296321,1992-01-14,162005.37,F,5-LOW,Customer#000132224,MACHINERY,INDIA,ASIA
5723396,1992-01-14,186235.64,F,2-HIGH,Customer#000098086,MACHINERY,RUSSIA,EUROPE
5998532,1992-01-14,210541.62,F,4-NOT SPECIFIED,Customer#000140269,AUTOMOBILE,ARGENTINA,AMERICA
961058,1992-01-14,239102.73,F,3-MEDIUM,Customer#000011365,AUTOMOBILE,ALGERIA,AFRICA
5339495,1992-01-14,150726.63,F,5-LOW,Customer#000142771,BUILDING,UNITED STATES,AMERICA
958816,1992-01-14,83535.69,F,4-NOT SPECIFIED,Customer#000009187,MACHINERY,PERU,AMERICA
5064482,1992-01-14,115091.29,F,3-MEDIUM,Customer#000031636,AUTOMOBILE,JORDAN,MIDDLE EAST
5097092,1992-01-14,129233.40,F,2-HIGH,Customer#000066428,MACHINERY,EGYPT,MIDDLE EAST
5613728,1992-01-14,64886.63,F,4-NOT SPECIFIED,Customer#000096547,AUTOMOBILE,MOZAMBIQUE,AFRICA
581763,1992-01-14,87943.95,F,4-NOT SPECIFIED,Customer#000070147,MACHINERY,CANADA,AMERICA
1017543,1992-01-14,17914.55,F,5-LOW,Customer#000123580,FURNITURE,MOROCCO,AFRICA
5333159,1992-01-14,75234.05,F,3-MEDIUM,Customer#000087065,BUILDING,CANADA,AMERICA
313124,1992-01-14,43398.75,F,5-LOW,Customer#000068323,BUILDING,IRAN,MIDDLE EAST
750694,1992-01-14,33686.59,F,2-HIGH,Customer#000065531,MACHINERY,UNITED KINGDOM,EUROPE
4882433,1992-01-14,122759.87,F,3-MEDIUM,Customer#000131237,BUILDING,JAPAN,ASIA
5913796,1992-01-14,146013.67,F,3-MEDIUM,Customer#000119968,HOUSEHOLD,JAPAN,ASIA
156160,1992-01-14,341786.84,F,5-LOW,Customer#000036055,BUILDING,UNITED STATES,AMERICA
700037,1992-01-14,118643.15,F,4-NOT SPECIFIED,Customer#000004196,HOUSEHOLD,JAPAN,ASIA
6501,1992-01-14,172701.93,F,2-HIGH,Customer#000003248,MACHINERY,CANADA,AMERICA
5949410,1992-01-14,72595.47,F,1-URGENT,Customer#000143453,BUILDING,PERU,AMERICA
588870,1992-01-14,153421.49,F,2-HIGH,Customer#000100741,BUILDING,FRANCE,EUROPE
5571526,1992-01-14,296961.53,F,3-MEDIUM,Customer#000050824,MACHINERY,FRANCE,EUROPE
995168,1992-01-14,124556.68,F,2-HIGH,Customer#000029612,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
337350,1992-01-14,131339.16,F,1-URGENT,Customer#000091142,AUTOMOBILE,UNITED KINGDOM,EUROPE
1011649,1992-01-14,127976.87,F,1-URGENT,Customer#000066847,AUTOMOBILE,VIETNAM,ASIA
374208,1992-01-14,144664.85,F,4-NOT SPECIFIED,Customer#000111145,MACHINERY,KENYA,AFRICA
1060291,1992-01-14,109450.05,F,3-MEDIUM,Customer#000099836,FURNITURE,SAUDI ARABIA,MIDDLE EAST
280129,1992-01-14,461199.77,F,1-URGENT,Customer#000039796,FURNITURE,UNITED KINGDOM,EUROPE
4990564,1992-01-14,268920.05,F,3-MEDIUM,Customer#000086815,AUTOMOBILE,CANADA,AMERICA
1140450,1992-01-14,152996.53,F,1-URGENT,Customer#000099685,AUTOMOBILE,MOZAMBIQUE,AFRICA
3860582,1992-01-14,79338.81,F,1-URGENT,Customer#000024650,AUTOMOBILE,CHINA,ASIA
723776,1992-01-14,85577.67,F,3-MEDIUM,Customer#000081787,AUTOMOBILE,UNITED KINGDOM,EUROPE
262563,1992-01-14,31750.27,F,5-LOW,Customer#000052120,HOUSEHOLD,GERMANY,EUROPE
1279363,1992-01-14,97257.58,F,2-HIGH,Customer#000068281,BUILDING,PERU,AMERICA
1253063,1992-01-14,193074.83,F,3-MEDIUM,Customer#000021106,FURNITURE,IRAQ,MIDDLE EAST
3894496,1992-01-14,15164.02,F,1-URGENT,Customer#000022661,MACHINERY,ALGERIA,AFRICA
4066337,1992-01-14,198827.73,F,1-URGENT,Customer#000128686,HOUSEHOLD,BRAZIL,AMERICA
3870183,1992-01-14,195763.64,F,2-HIGH,Customer#000147725,AUTOMOBILE,INDIA,ASIA
1367783,1992-01-14,162811.99,F,2-HIGH,Customer#000000467,MACHINERY,IRAQ,MIDDLE EAST
1694180,1992-01-14,36138.05,F,1-URGENT,Customer#000082126,MACHINERY,INDIA,ASIA
1297153,1992-01-14,218889.14,F,4-NOT SPECIFIED,Customer#000093530,BUILDING,MOROCCO,AFRICA
3918754,1992-01-14,74475.73,F,5-LOW,Customer#000029527,AUTOMOBILE,BRAZIL,AMERICA
4198724,1992-01-14,204679.97,F,3-MEDIUM,Customer#000146399,MACHINERY,INDIA,ASIA
1736965,1992-01-14,328936.57,F,2-HIGH,Customer#000132404,MACHINERY,BRAZIL,AMERICA
3605442,1992-01-14,103069.04,F,5-LOW,Customer#000046768,FURNITURE,INDONESIA,ASIA
3639809,1992-01-14,172767.08,F,4-NOT SPECIFIED,Customer#000025790,FURNITURE,CANADA,AMERICA
3904961,1992-01-14,41553.83,F,5-LOW,Customer#000148844,HOUSEHOLD,RUSSIA,EUROPE
1378657,1992-01-14,210613.79,F,2-HIGH,Customer#000123592,MACHINERY,KENYA,AFRICA
945799,1992-01-14,105175.00,F,4-NOT SPECIFIED,Customer#000022987,BUILDING,JORDAN,MIDDLE EAST
5637959,1992-01-14,57109.81,F,4-NOT SPECIFIED,Customer#000053942,AUTOMOBILE,CHINA,ASIA
4138630,1992-01-14,93146.15,F,1-URGENT,Customer#000137728,BUILDING,KENYA,AFRICA
3944903,1992-01-14,76498.86,F,1-URGENT,Customer#000146911,BUILDING,IRAQ,MIDDLE EAST
1398534,1992-01-14,101557.57,F,3-MEDIUM,Customer#000048926,MACHINERY,KENYA,AFRICA
1019745,1992-01-14,277796.57,F,2-HIGH,Customer#000088549,HOUSEHOLD,UNITED STATES,AMERICA
1753280,1992-01-14,98275.19,F,4-NOT SPECIFIED,Customer#000144244,BUILDING,JAPAN,ASIA
1390756,1992-01-14,254981.32,F,1-URGENT,Customer#000094318,BUILDING,FRANCE,EUROPE
4829444,1992-01-14,326142.54,F,5-LOW,Customer#000040303,MACHINERY,IRAN,MIDDLE EAST
1741092,1992-01-14,341810.61,F,1-URGENT,Customer#000043510,AUTOMOBILE,ARGENTINA,AMERICA
3845412,1992-01-14,120451.57,F,4-NOT SPECIFIED,Customer#000038725,FURNITURE,INDIA,ASIA
3697024,1992-01-14,62325.66,F,3-MEDIUM,Customer#000056827,MACHINERY,ARGENTINA,AMERICA
1435943,1992-01-14,69254.09,F,4-NOT SPECIFIED,Customer#000097675,FURNITURE,GERMANY,EUROPE
697638,1992-01-14,225230.83,F,1-URGENT,Customer#000032293,MACHINERY,INDONESIA,ASIA
4092580,1992-01-14,197519.79,F,1-URGENT,Customer#000070727,AUTOMOBILE,ARGENTINA,AMERICA
1679684,1992-01-14,17007.83,F,4-NOT SPECIFIED,Customer#000080489,AUTOMOBILE,IRAQ,MIDDLE EAST
3626791,1992-01-14,98094.09,F,2-HIGH,Customer#000059143,MACHINERY,CHINA,ASIA
4181830,1992-01-14,41236.43,F,1-URGENT,Customer#000029029,AUTOMOBILE,EGYPT,MIDDLE EAST
4011649,1992-01-14,208852.31,F,4-NOT SPECIFIED,Customer#000004258,BUILDING,UNITED KINGDOM,EUROPE
1536102,1992-01-14,160657.14,F,2-HIGH,Customer#000091831,MACHINERY,INDONESIA,ASIA
1418242,1992-01-14,95191.40,F,1-URGENT,Customer#000019192,FURNITURE,IRAQ,MIDDLE EAST
1004423,1992-01-14,295346.06,F,1-URGENT,Customer#000054982,FURNITURE,VIETNAM,ASIA
1090533,1992-01-14,153718.36,F,1-URGENT,Customer#000067762,BUILDING,VIETNAM,ASIA
645376,1992-01-14,5451.65,F,1-URGENT,Customer#000035194,BUILDING,RUSSIA,EUROPE
3602694,1992-01-14,53194.56,F,4-NOT SPECIFIED,Customer#000017329,AUTOMOBILE,UNITED KINGDOM,EUROPE
678338,1992-01-14,27968.22,F,1-URGENT,Customer#000133661,AUTOMOBILE,UNITED STATES,AMERICA
912352,1992-01-14,138026.40,F,1-URGENT,Customer#000073249,FURNITURE,MOROCCO,AFRICA
3827299,1992-01-14,241491.86,F,3-MEDIUM,Customer#000040909,FURNITURE,MOZAMBIQUE,AFRICA
797152,1992-01-14,59880.66,F,2-HIGH,Customer#000099817,MACHINERY,MOROCCO,AFRICA
841923,1992-01-14,271544.67,F,4-NOT SPECIFIED,Customer#000095284,FURNITURE,UNITED STATES,AMERICA
1055617,1992-01-14,10436.92,F,3-MEDIUM,Customer#000113539,MACHINERY,UNITED KINGDOM,EUROPE
824707,1992-01-14,95642.74,F,5-LOW,Customer#000016405,BUILDING,SAUDI ARABIA,MIDDLE EAST
863207,1992-01-14,134681.98,F,5-LOW,Customer#000032074,MACHINERY,ALGERIA,AFRICA
1099426,1992-01-14,88365.29,F,4-NOT SPECIFIED,Customer#000078898,MACHINERY,KENYA,AFRICA
1137255,1992-01-14,130361.47,F,2-HIGH,Customer#000040991,BUILDING,FRANCE,EUROPE
679521,1992-01-14,87097.85,F,2-HIGH,Customer#000091438,BUILDING,BRAZIL,AMERICA
1419174,1992-01-14,241875.39,F,4-NOT SPECIFIED,Customer#000102541,BUILDING,INDIA,ASIA
1068359,1992-01-14,192437.13,F,5-LOW,Customer#000038422,FURNITURE,EGYPT,MIDDLE EAST
994436,1992-01-14,14520.23,F,4-NOT SPECIFIED,Customer#000107882,BUILDING,ALGERIA,AFRICA
976195,1992-01-14,77408.01,F,2-HIGH,Customer#000100354,BUILDING,MOZAMBIQUE,AFRICA
679553,1992-01-14,85994.46,F,5-LOW,Customer#000078793,FURNITURE,SAUDI ARABIA,MIDDLE EAST
739012,1992-01-14,68571.87,F,5-LOW,Customer#000073783,MACHINERY,MOROCCO,AFRICA
666720,1992-01-14,279579.25,F,4-NOT SPECIFIED,Customer#000139852,AUTOMOBILE,IRAQ,MIDDLE EAST
1110851,1992-01-14,48862.50,F,3-MEDIUM,Customer#000090544,FURNITURE,MOROCCO,AFRICA
962855,1992-01-14,7993.25,F,4-NOT SPECIFIED,Customer#000060409,BUILDING,JORDAN,MIDDLE EAST
1116129,1992-01-14,231274.96,F,2-HIGH,Customer#000093343,FURNITURE,PERU,AMERICA
844482,1992-01-14,221945.79,F,5-LOW,Customer#000067114,AUTOMOBILE,KENYA,AFRICA
898242,1992-01-14,338531.33,F,1-URGENT,Customer#000049399,BUILDING,UNITED STATES,AMERICA
972709,1992-01-14,205175.31,F,2-HIGH,Customer#000057280,AUTOMOBILE,CHINA,ASIA
5137024,1992-01-14,229952.39,F,3-MEDIUM,Customer#000129620,BUILDING,CANADA,AMERICA
3520708,1992-01-14,104658.41,F,3-MEDIUM,Customer#000108433,AUTOMOBILE,INDIA,ASIA
3710208,1992-01-14,191673.53,F,4-NOT SPECIFIED,Customer#000006589,HOUSEHOLD,BRAZIL,AMERICA
1532226,1992-01-14,81637.22,F,4-NOT SPECIFIED,Customer#000013570,MACHINERY,IRAN,MIDDLE EAST
4003909,1992-01-14,202261.50,F,1-URGENT,Customer#000040394,FURNITURE,FRANCE,EUROPE
1469221,1992-01-14,59844.75,F,5-LOW,Customer#000114988,FURNITURE,INDIA,ASIA
1300134,1992-01-14,48132.45,F,5-LOW,Customer#000029494,AUTOMOBILE,IRAQ,MIDDLE EAST
3785985,1992-01-14,144904.90,F,1-URGENT,Customer#000026005,HOUSEHOLD,FRANCE,EUROPE
1638467,1992-01-14,127747.91,F,5-LOW,Customer#000037426,HOUSEHOLD,MOZAMBIQUE,AFRICA
3416487,1992-01-14,220515.18,F,3-MEDIUM,Customer#000120154,AUTOMOBILE,ALGERIA,AFRICA
3731206,1992-01-14,413051.31,F,3-MEDIUM,Customer#000087640,FURNITURE,RUSSIA,EUROPE
3720678,1992-01-14,153137.27,F,3-MEDIUM,Customer#000139576,MACHINERY,IRAN,MIDDLE EAST
1227043,1992-01-14,97470.68,F,2-HIGH,Customer#000122530,FURNITURE,EGYPT,MIDDLE EAST
1794660,1992-01-14,137759.85,F,2-HIGH,Customer#000140251,FURNITURE,SAUDI ARABIA,MIDDLE EAST
1252005,1992-01-14,287241.12,F,4-NOT SPECIFIED,Customer#000000034,HOUSEHOLD,MOROCCO,AFRICA
1693890,1992-01-14,74713.95,F,2-HIGH,Customer#000066394,FURNITURE,EGYPT,MIDDLE EAST
3765664,1992-01-14,294749.09,F,1-URGENT,Customer#000117850,BUILDING,IRAN,MIDDLE EAST
3070469,1992-01-14,263730.54,F,2-HIGH,Customer#000017710,FURNITURE,UNITED KINGDOM,EUROPE
3639650,1992-01-14,237755.39,F,2-HIGH,Customer#000148549,AUTOMOBILE,UNITED STATES,AMERICA
3227047,1992-01-14,261143.71,F,5-LOW,Customer#000103982,FURNITURE,ETHIOPIA,AFRICA
4058689,1992-01-14,250833.87,F,2-HIGH,Customer#000056860,HOUSEHOLD,IRAN,MIDDLE EAST
4119462,1992-01-14,204595.17,F,4-NOT SPECIFIED,Customer#000081322,MACHINERY,CHINA,ASIA
1686083,1992-01-14,105939.51,F,5-LOW,Customer#000054091,BUILDING,SAUDI ARABIA,MIDDLE EAST
1664580,1992-01-14,219730.24,F,3-MEDIUM,Customer#000025340,FURNITURE,PERU,AMERICA
1507203,1992-01-14,50233.62,F,3-MEDIUM,Customer#000105791,AUTOMOBILE,RUSSIA,EUROPE
4041667,1992-01-14,55681.26,F,2-HIGH,Customer#000048313,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
1541955,1992-01-14,123449.60,F,2-HIGH,Customer#000102793,FURNITURE,BRAZIL,AMERICA
3800738,1992-01-14,97731.79,F,5-LOW,Customer#000149722,HOUSEHOLD,UNITED STATES,AMERICA
4092583,1992-01-14,158861.62,F,3-MEDIUM,Customer#000116233,BUILDING,SAUDI ARABIA,MIDDLE EAST
1356864,1992-01-14,132465.13,F,4-NOT SPECIFIED,Customer#000037333,BUILDING,BRAZIL,AMERICA
1750533,1992-01-14,211524.86,F,1-URGENT,Customer#000128474,MACHINERY,IRAN,MIDDLE EAST
3584007,1992-01-14,175376.49,F,4-NOT SPECIFIED,Customer#000117490,MACHINERY,BRAZIL,AMERICA
457414,1992-01-14,10886.78,F,2-HIGH,Customer#000042998,AUTOMOBILE,GERMANY,EUROPE
3153445,1992-01-14,21531.08,F,2-HIGH,Customer#000127054,AUTOMOBILE,MOROCCO,AFRICA
3364545,1992-01-14,60829.15,F,1-URGENT,Customer#000030586,HOUSEHOLD,GERMANY,EUROPE
544421,1992-01-14,50720.97,F,3-MEDIUM,Customer#000010249,HOUSEHOLD,ETHIOPIA,AFRICA
382786,1992-01-14,153195.58,F,1-URGENT,Customer#000042076,BUILDING,RUSSIA,EUROPE
